"TOA5","CR9000","CR9000","1576","CR9000X.Std.06","CPU:MnDot_Bo.C9X","59705","MNDOT"
"TIMESTAMP","RECORD","Windspeed","WindDir","Bolt2","Bolt3","Bolt5","Bolt6","Strain1","Strain2","Strain3","Strain4","Strain5","Strain6","Strain7","Strain8","Bolt7"
"TS","RN","Mph","Deg","lbs","lbs","lbs","lbs","uE","uE","uE","uE","uE","uE","uE","uE","lbs"
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2017-09-04 16:17:33",121338275,22.79,302.9,57.70304,-8.79856,-24.37384,4.29768,-9.3,-14.2,3.5,13,-4.6,33.1,75.2,58.6,-1.49352
"2017-09-04 16:17:33.01",121338276,22.77,303,57.69341,-8.77824,-24.37384,4.28752,-9.7,-14.4,3.8,13.6,-4.8,33,74.5,57.7,-3.41376
"2017-09-04 16:17:33.02",121338277,22.76,302.6,57.68378,-8.7884,-24.37384,4.27736,-9.6,-14,4,13.7,-4.4,32.9,74.2,57.9,0.21336
"2017-09-04 16:17:33.03",121338278,22.83,302.4,57.68378,-8.26008,-24.0792,4.37896,-9.7,-14.1,4.3,14.2,-4.8,33.4,74.2,57.5,4.05384
"2017-09-04 16:17:33.04",121338279,23.16,302.5,57.70304,-8.757919,-24.384,4.28752,-10,-14,4.4,14.4,-4,33.1,73.4,57.4,4.19608
"2017-09-04 16:17:33.05",121338280,23.14,302.2,57.70304,-8.76808,-24.384,4.30784,-10.4,-14.2,5,14.8,-3.8,33.4,73.7,57,-0.78232
"2017-09-04 16:17:33.06",121338281,23.03,302,57.69341,-8.757919,-24.384,4.28752,-10.8,-14.6,5.2,14.9,-3.8,33.2,73.6,56.3,0.78232
"2017-09-04 16:17:33.07",121338282,22.99,302.1,57.69341,-8.757919,-24.384,4.2672,-11,-14.3,5,15.1,-3.4,33.3,73.4,56.5,0.42672
"2017-09-04 16:17:33.08",121338283,22.98,302.1,57.71267,-8.74776,-24.384,4.28752,-11.1,-14.4,5.2,15.8,-2.8,33.8,73.4,56.4,-0.07112
"2017-09-04 16:17:33.09",121338284,22.88,301.8,57.70304,-8.77824,-24.384,4.27736,-11.6,-14.6,5.3,15.6,-2.6,33.6,73,56.3,2.20472
